object_id,title,year,download_url
493,Going Homo #3,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/526/object_id/493/download/1/version/original
494,Going Homo #4,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/527/object_id/494/download/1/version/original
495,One Mint Julep #2,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/528/object_id/495/download/1/version/original
496,Mousie #1,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/529/object_id/496/download/1/version/original
497,Mousie #4,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/530/object_id/497/download/1/version/original
498,Mousie #3,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/531/object_id/498/download/1/version/original
499,Mousie #2,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/532/object_id/499/download/1/version/original
500,Rock Against Sexism #5?,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/533/object_id/500/download/1/version/original
501,QFM #2,1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/534/object_id/501/download/1/version/original
502,Girl Cult #3,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/535/object_id/502/download/1/version/original
503,Pussy Grazer (1991),1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/536/object_id/503/download/1/version/original
504,Pussy Grazer (1992?),1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/537/object_id/504/download/1/version/original
505,Raw Vulva #2,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/538/object_id/505/download/1/version/original
506,Rock Against Sexism #4,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/539/object_id/506/download/1/version/original
507,As I Breeze Through #3,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/540/object_id/507/download/1/version/original
508,Transform the Police That Live Inside of You #1,2012,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/541/object_id/508/download/1/version/original
509,Quart #3,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/542/object_id/509/download/1/version/original
510,Gawk #6,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/543/object_id/510/download/1/version/original
511,IQ: The Sex-zine for Girls who like Girls who wear Glasses,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/544/object_id/511/download/1/version/original
512,Inciting Desire #2,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/545/object_id/512/download/1/version/original
513,Femme Skunk #1,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/547/object_id/513/download/1/version/original
514,Nervous Energy #1,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/548/object_id/514/download/1/version/original
515,Popular Sodomy,1992,
516,Zine Queer #2,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/554/object_id/516/download/1/version/original
517,SPEW zine,1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/549/object_id/517/download/1/version/original
518,The Funny Children #2,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/550/object_id/518/download/1/version/original
519,The Funny Children #3,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/551/object_id/519/download/1/version/original
520,Salt & Sage - V2 #6,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/552/object_id/520/download/1/version/original
521,Smeg Dog,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/553/object_id/521/download/1/version/original
522,Queer 28,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/558/object_id/522/download/1/version/original
523,Queer Zine #1,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/559/object_id/523/download/1/version/original
524,Giant Ass Catalog,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/560/object_id/524/download/1/version/original
525,Fuzz Box,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/561/object_id/525/download/1/version/original
526,"Fuck Me? No, Fuck You! #2",1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/562/object_id/526/download/1/version/original
527,Brains #1,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/563/object_id/527/download/1/version/original
528,Mean Dyke #1,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/564/object_id/528/download/1/version/original
529,Melvis is feminist,2012,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/565/object_id/529/download/1/version/original
530,/Gæ • ˈräj/,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/566/object_id/530/download/1/version/original
531,Homopunk World #1,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/567/object_id/531/download/1/version/original
532,Mala Leche #1,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/568/object_id/532/download/1/version/original
533,Reticence and Anxiety #1,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/569/object_id/533/download/1/version/original
534,Ginger #2,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/570/object_id/534/download/1/version/original
535,Spork #1,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/571/object_id/535/download/1/version/original
537,Happy Fag #2,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/572/object_id/537/download/1/version/original
538,Generations of Discontent #1,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/574/object_id/538/download/1/version/original
539,Homomilitia,2000,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/575/object_id/539/download/1/version/original
540,Salem #5,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/586/object_id/540/download/1/version/original
542,Coughing Up Legomen #5,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/587/object_id/542/download/1/version/original
543,Catfood In My Sock #1,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/588/object_id/543/download/1/version/original
544,Now I Twist Your Nipples With A Pair Of Spaghetti Tongs #3,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/589/object_id/544/download/1/version/original
545,The Queer Truth,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/590/object_id/545/download/1/version/original
546,Oi Boy #7,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/591/object_id/546/download/1/version/original
547,Life In Out #001,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/592/object_id/547/download/1/version/original
548,Muff Monsters on Prozac #1,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/594/object_id/548/download/1/version/original
549,Muff Monsters on Prozac #2,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/595/object_id/549/download/1/version/original
550,Candy-Ass Spring/Summer 1996,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/596/object_id/550/download/1/version/original
551,Sex Panic!,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/600/object_id/551/download/1/version/original
552,Smoke Without Fire,2008,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/598/object_id/552/download/1/version/original
553,Mad Kweer #1,2003,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/599/object_id/553/download/1/version/original
554,Mad Kweer #2,2003,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/601/object_id/554/download/1/version/original
555,Mad Kweer #3,2004,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/602/object_id/555/download/1/version/original
557,Mad Kweer #4,2004,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/604/object_id/557/download/1/version/original
558,Mad Kweer #5,2004,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/605/object_id/558/download/1/version/original
559,Mad Kweer #6,2004,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/606/object_id/559/download/1/version/original
560,My Pet Growth,2005,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/607/object_id/560/download/1/version/original
561,A Figment of an Imagined Nation #2,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/608/object_id/561/download/1/version/original
562,Think for Yourself #12 / Chasing Rainbows #2,1989,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/609/object_id/562/download/1/version/original
563,CampTrans,2001,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/610/object_id/563/download/1/version/original
565,Concerned Muthers #6,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/611/object_id/565/download/1/version/original
566,Salem #6,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/612/object_id/566/download/1/version/original
567,Raw/Idea #3,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/613/object_id/567/download/1/version/original
568,Swerve #2,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/614/object_id/568/download/1/version/original
569,DIY Zine Libraries,2011,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/615/object_id/569/download/1/version/original
570,Siren,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/616/object_id/570/download/1/version/original
571,Freak Anti-zine,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/617/object_id/571/download/1/version/original
572,Piss Elegant #1 (reissue),1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/618/object_id/572/download/1/version/original
573,Thurteen #1,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/619/object_id/573/download/1/version/original
574,No External Compulsion #6,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/620/object_id/574/download/1/version/original
576,Fist In Your Face #2,1990,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/621/object_id/576/download/1/version/original
577,Fair Game Open Season,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/622/object_id/577/download/1/version/original
578,A Dry Pocket to Piss In,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/623/object_id/578/download/1/version/original
579,The Probe #1,1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/624/object_id/579/download/1/version/original
580,Piercing O.D.,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/625/object_id/580/download/1/version/original
581,Teen Fag #4,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/626/object_id/581/download/1/version/original
582,Teen Fag #3,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/627/object_id/582/download/1/version/original
583,Teen Fag #5,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/628/object_id/583/download/1/version/original
584,Infected Faggot Perspectives #12,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/629/object_id/584/download/1/version/original
585,Swerve #3,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/630/object_id/585/download/1/version/original
586,Whorezine #29,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/631/object_id/586/download/1/version/original
587,Hot Dog #3,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/632/object_id/587/download/1/version/original
588,Rough Play...Rough Trade #1,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/633/object_id/588/download/1/version/original
590,Cheering For The Montreal Canadiens & Other Things I Never Did Before,2015,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/636/object_id/590/download/1/version/original
591,Queer Terrorist / Queer Tapette #4,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/637/object_id/591/download/1/version/original
592,Meridian,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/638/object_id/592/download/1/version/original
593,Painter Lewis #4,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/639/object_id/593/download/1/version/original
594,Growing Pains #1,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/640/object_id/594/download/1/version/original
596,The Lesbian Lexicon Project,2007,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/641/object_id/596/download/1/version/original
597,One Mint Julep #1,unknown,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/643/object_id/597/download/1/version/original
598,PATS #0,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/644/object_id/598/download/1/version/original
600,PATS #1,1992,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/645/object_id/600/download/1/version/original
601,PATS #2,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/646/object_id/601/download/1/version/original
602,Fuzz Box Issue 2 No 5,1991,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/649/object_id/602/download/1/version/original
603,Wild Fermentation,2001,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/651/object_id/603/download/1/version/original
604,"Big Zine, Little Zine",2011,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/652/object_id/604/download/1/version/original
606,PATS #3,1993,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/656/object_id/606/download/1/version/original
607,PATS #4,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/657/object_id/607/download/1/version/original
608,PATS #5,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/658/object_id/608/download/1/version/original
609,PATS #6,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/660/object_id/609/download/1/version/original
610,PATS #7,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/661/object_id/610/download/1/version/original
611,PATS #8,1994,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/662/object_id/611/download/1/version/original
612,PATS #9,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/663/object_id/612/download/1/version/original
613,PATS #10,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/664/object_id/613/download/1/version/original
614,PATS #11,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/665/object_id/614/download/1/version/original
615,PATS #12,1995,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/666/object_id/615/download/1/version/original
616,We Have Always Existed: Transgender People through History,2022,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/669/object_id/616/download/1/version/original
617,PATS #13,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/670/object_id/617/download/1/version/original
618,PATS #14,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/673/object_id/618/download/1/version/original
619,PATS #15,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/674/object_id/619/download/1/version/original
620,PATS #16,1996,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/675/object_id/620/download/1/version/original
621,PATS #17,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/676/object_id/621/download/1/version/original
622,PATS #18,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/677/object_id/622/download/1/version/original
623,PATS #19,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/678/object_id/623/download/1/version/original
624,PATS #20,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/679/object_id/624/download/1/version/original
625,PATS #21,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/680/object_id/625/download/1/version/original
626,PATS #22,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/681/object_id/626/download/1/version/original
627,PATS #23,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/682/object_id/627/download/1/version/original
630,PATS #24,1998,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/683/object_id/630/download/1/version/original
633,PATS #25,1999,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/684/object_id/633/download/1/version/original
634,PATS #26,1999,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/686/object_id/634/download/1/version/original
635,PATS #27,1999,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/687/object_id/635/download/1/version/original
636,PATS #28,1999,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/688/object_id/636/download/1/version/original
637,PATS Roze Lente Special Issue,1997,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/689/object_id/637/download/1/version/original
638,Oh No,2022,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/690/object_id/638/download/1/version/original
639,Militant Queer Insurrection!,2010,https://archive.qzap.org/index.php/Detail/Object/DownloadRepresentation/representation_id/691/object_id/639/download/1/version/original
